date,open,high,low,close,volume,interval,vol_zscore,single_candle,multi_candle,candle,CDL_open,CDL_high,CDL_low,CDL_close,CDL_body_size,CDL_shadow_ratio,range_to_body_ratio,type,cdl_emotion,cdl_strength,cdl_implication,cdl_direction,last_close,price_dir,price_chg
2025-06-25 15:25:00+05:30,567.65,569.9,567.15,568.15,126994,5minute,0.18733081458291087,unknown,stalled_pattern,stalled_pattern,567.65,569.9,567.15,568.15,0.0008800492827598346,4.5,5.499890002199956,bearish,indecision,moderate,reversal,down,568.15,sideways,0.0
2025-06-26 09:15:00+05:30,571.0,576.7,570.85,574.7,289937,5minute,1.705387137757616,bullish_belt_hold,unknown,bullish_belt_hold,571.0,576.7,570.85,574.7,0.006438141639116139,0.5810810810810678,1.581076807900506,bullish,decisive,moderate,reversal,up,574.7,sideways,0.0
2025-06-26 09:20:00+05:30,575.55,579.0,573.4,573.9,232993,5minute,0.9542268366423501,shooting_star,evening_star,evening_star,572.95,573.0,568.05,569.75,0.005616498464238781,0.5468749999999922,3.393918824734456,bearish,decisive,strong,reversal,down,565.0,down,-0.74
2025-06-26 09:25:00+05:30,572.95,573.0,568.05,569.75,153563,5minute,-0.013298427425097046,bearish_belt_hold,unknown,bearish_belt_hold,572.95,573.0,568.05,569.75,0.005616498464238781,0.5468749999999922,1.5468701660307234,bearish,decisive,moderate,reversal,down,565.0,down,-0.74
2025-06-26 09:30:00+05:30,569.65,569.9,566.3,569.2,114094,5minute,-0.5815532066836994,hanging_man,unknown,hanging_man,569.65,569.9,566.3,569.2,0.0007905832747714894,7.000000000001263,7.999822226174015,bearish,decisive,moderate,reversal,down,565.0,down,-0.37
2025-06-26 09:35:00+05:30,569.2,569.2,565.3,565.3,60443,5minute,-1.097790674521907,bearish_belt_hold,unknown,bearish_belt_hold,569.2,569.2,565.3,565.3,0.006898991685830694,0.0,0.9999974359040105,bearish,decisive,moderate,reversal,down,565.3,sideways,0.0
2025-06-26 09:40:00+05:30,565.3,567.5,565.25,567.1,56711,5minute,-1.0799636662299612,bullish_belt_hold,unknown,bullish_belt_hold,565.3,567.5,565.25,567.1,0.003174043378592961,0.24999999999995262,1.2499930555940881,bullish,decisive,moderate,reversal,up,567.1,sideways,0.0
2025-06-26 09:45:00+05:30,566.75,567.45,564.15,565.0,49841,5minute,-1.0802658920691024,unknown,bearish_engulfing,bearish_engulfing,566.75,567.45,564.15,565.0,0.003097345132743363,0.8857142857143246,1.8857035102656945,bearish,decisive,strong,reversal,down,565.0,sideways,0.0
2025-06-26 09:50:00+05:30,564.75,565.85,563.0,565.1,55575,5minute,-0.879024387336375,unknown,morning_star,morning_star,565.3,568.1,563.05,568.1,0.004928709734201845,0.803571428571409,8.142624496442494,bullish,decisive,strong,reversal,up,569.75,up,0.26
2025-06-26 09:55:00+05:30,565.3,568.1,563.05,568.1,83017,5minute,-0.5075234798043362,unknown,unknown,unknown,,,,,,,1.803564987267883,,,,,,,sideways,
2025-06-26 10:00:00+05:30,568.1,569.8,567.5,569.75,82556,5minute,-0.5036066045886072,unknown,unknown,unknown,,,,,,,1.393930945873047,,,,,,,sideways,
2025-06-26 10:05:00+05:30,569.8,570.5,566.85,568.3,51071,5minute,-0.9110083766458511,unknown,unknown,unknown,,,,,,,2.4333171112192433,,,,,,,sideways,
2025-06-26 10:10:00+05:30,568.2,568.2,566.6,566.65,23204,5minute,-1.1282527133800229,bearish_belt_hold,unknown,bearish_belt_hold,568.2,568.2,566.6,566.65,0.0027353745698404097,0.03225806451609827,1.0322514048296154,bearish,decisive,moderate,reversal,down,566.5,down,0.0
2025-06-26 10:15:00+05:30,567.0,567.95,566.3,566.5,12153,5minute,-1.0984670503369078,unknown,unknown,unknown,,,,,,,3.299934001320156,,,,,,,sideways,
2025-06-26 10:20:00+05:30,566.5,568.0,566.35,567.0,11141,5minute,-0.9717250221646123,unknown,unknown,unknown,,,,,,,3.2999340013199285,,,,,,,sideways,
2025-06-26 10:25:00+05:30,567.0,567.45,566.55,567.35,12714,5minute,-0.95219807806489,unknown,unknown,unknown,,,,,,,2.5713551041399745,,,,,,,sideways,
2025-06-26 10:30:00+05:30,567.35,568.65,567.15,567.85,37381,5minute,-0.4907108594591476,unknown,three_white_soldiers,three_white_soldiers,567.35,568.65,567.15,567.85,0.0008805142203046579,2.0,2.999940001199976,bullish,decisive,strong,continuation,up,569.35,up,0.19
2025-06-26 10:35:00+05:30,567.85,569.35,567.7,569.35,21570,5minute,-0.8543947630172082,bullish_belt_hold,three_white_soldiers,three_white_soldiers,567.85,569.35,567.7,569.35,0.0026345832967418987,0.09999999999998484,1.09999266671554,bullish,decisive,strong,continuation,up,569.35,sideways,0.0
2025-06-26 10:40:00+05:30,568.85,569.8,568.25,568.4,17392,5minute,-0.9366190154072367,shooting_star,bearish_harami,bearish_harami,568.85,569.8,568.25,568.4,0.0007916959887404037,2.4444444444439952,3.444367902935041,bearish,decisive,moderate,reversal,down,563.55,down,-0.83
2025-06-26 10:45:00+05:30,568.4,569.0,566.5,568.25,14511,5minute,-0.9110724607626524,doji,unknown,doji,568.4,569.0,566.5,568.25,0.0002639683238011038,15.666666666669194,16.665555629627217,neutral,indecision,,reversal,trend,566.25,down,-0.15
2025-06-26 10:50:00+05:30,568.25,568.25,567.0,567.1,8216,5minute,-1.0016446184534016,bearish_belt_hold,three_black_crows,three_black_crows,568.25,568.25,567.0,567.1,0.0020278610474342746,0.08695652173915193,1.0869470700254995,bearish,decisive,strong,continuation,down,563.55,down,-0.63
2025-06-26 10:55:00+05:30,567.1,567.45,566.1,566.9,41112,5minute,0.28832133154342826,unknown,three_black_crows,three_black_crows,567.1,567.45,566.1,566.9,0.00035279590756755245,5.749999999998579,6.749662516872735,bearish,decisive,strong,continuation,down,566.9,sideways,0.0
2025-06-26 11:00:00+05:30,567.2,567.9,566.4,567.1,12497,5minute,-0.7100298568813798,doji,unknown,doji,567.2,567.9,566.4,567.1,0.0001763357432551979,13.99999999999659,14.998500149981592,neutral,indecision,,reversal,trend,566.25,down,-0.13
2025-06-26 11:05:00+05:30,566.9,567.75,566.25,567.0,7626,5minute,-0.8306412358628622,doji,unknown,doji,566.9,567.75,566.25,567.0,0.0001763668430335498,13.99999999999659,14.998500149981592,neutral,indecision,,reversal,trend,564.6,down,-0.29
2025-06-26 11:10:00+05:30,567.0,567.45,566.25,566.25,10224,5minute,-0.7237893795215968,unknown,bearish_engulfing,bearish_engulfing,567.0,567.45,566.25,566.25,0.0013245033112582781,0.6000000000000606,1.599978666951168,bearish,decisive,strong,reversal,down,563.25,down,-0.45
2025-06-26 11:15:00+05:30,566.3,566.3,564.25,564.6,30211,5minute,1.0803022540514826,bearish_belt_hold,unknown,bearish_belt_hold,566.3,566.3,564.25,564.6,0.0030109812256463543,0.2058823529411981,1.2058752595573183,bearish,decisive,moderate,reversal,down,564.6,sideways,0.0
2025-06-26 11:20:00+05:30,564.6,565.8,564.4,565.8,27122,5minute,0.7551768642995197,unknown,unknown,unknown,,,,,,,1.1666569445255095,,,,,,,sideways,
2025-06-26 11:25:00+05:30,566.0,566.0,565.15,565.55,4764,5minute,-1.1818913326230707,bearish_belt_hold,unknown,bearish_belt_hold,566.0,566.0,565.15,565.55,0.0007956856157723376,0.8888888888887485,1.8888469145128703,bearish,decisive,moderate,reversal,down,563.75,down,-0.11
2025-06-26 11:30:00+05:30,565.55,565.9,564.05,564.2,29792,5minute,0.8700998977117104,unknown,unknown,unknown,,,,,,,1.3703602195540383,,,,,,,sideways,
2025-06-26 11:35:00+05:30,564.3,565.1,564.15,564.35,13210,5minute,-0.5569102411107859,doji,bullish_harami,bullish_harami,564.3,565.1,564.15,564.35,8.859750155057714e-05,17.99999999997499,18.99620075982303,bullish,decisive,moderate,reversal,up,564.35,sideways,0.0
2025-06-26 11:40:00+05:30,564.55,564.6,563.2,563.75,44749,5minute,1.94437058200896,bearish_belt_hold,bearish_engulfing,bearish_engulfing,564.55,564.6,563.2,563.75,0.0014190687361418262,0.750000000000071,1.7499781252735052,bearish,decisive,strong,reversal,down,563.75,sideways,0.0
2025-06-26 11:45:00+05:30,563.85,566.5,563.85,565.75,19354,5minute,-0.05562953791026942,bullish_belt_hold,unknown,bullish_belt_hold,563.85,566.5,563.85,565.75,0.0033583738400353113,0.3947368421052679,1.3947295014236814,bullish,decisive,moderate,reversal,up,565.75,sideways,0.0
2025-06-26 11:50:00+05:30,565.9,566.5,564.5,564.85,11949,5minute,-0.6036614020697963,unknown,tweezer_top,tweezer_top,565.9,566.5,564.5,564.85,0.0018589005930777277,0.9047619047619873,1.9047437643451839,bearish,decisive,moderate,reversal,down,563.55,down,-0.15
2025-06-26 11:55:00+05:30,564.5,564.85,563.25,563.55,31156,5minute,0.7898739096361288,unknown,unknown,unknown,,,,,,,1.6841927979704912,,,,,,,sideways,
2025-06-26 12:00:00+05:30,563.55,563.95,563.0,563.55,9765,5minute,-0.8662614179953866,doji,unknown,doji,563.55,563.95,563.0,563.55,0.0,0.0,95000.00000000454,neutral,indecision,,reversal,trend,564.05,up,0.04
2025-06-26 12:05:00+05:30,563.55,564.4,563.2,563.85,32308,5minute,0.9925207262872998,unknown,unknown,unknown,,,,,,,3.999866671109826,,,,,,,sideways,
2025-06-26 12:10:00+05:30,563.85,564.45,563.6,564.05,2997,5minute,-1.3036235006880705,unknown,unknown,unknown,,,,,,,4.249787510626032,,,,,,,sideways,
2025-06-26 12:15:00+05:30,564.05,564.25,563.6,563.9,6293,5minute,-1.030149855557983,unknown,unknown,unknown,,,,,,,4.333044463702925,,,,,,,sideways,
2025-06-26 12:20:00+05:30,563.9,564.4,563.4,564.4,14887,5minute,-0.3950703304623382,unknown,unknown,unknown,,,,,,,1.9999600007999843,,,,,,,sideways,
2025-06-26 12:25:00+05:30,564.0,564.55,563.9,564.15,7005,5minute,-0.8814223625744234,inverted_hammer,evening_star,evening_star,564.15,564.65,564.0,564.1,8.863676653067634e-05,12.000000000011369,4.333044463702925,bearish,decisive,strong,reversal,down,563.85,down,0.0
2025-06-26 12:30:00+05:30,564.15,564.65,564.0,564.1,6883,5minute,-0.7737699340002268,doji,evening_doji_star,evening_doji_star,564.1,564.65,563.85,563.85,0.0004433803316484881,2.199999999999818,12.997400519907384,bearish,indecision,strong,reversal,down,563.85,sideways,0.0
2025-06-26 12:35:00+05:30,564.1,564.65,563.85,563.85,4700,5minute,-0.9435073634763096,shooting_star,unknown,shooting_star,564.1,564.65,563.85,563.85,0.0004433803316484881,2.199999999999818,3.1998720051196132,bearish,decisive,moderate,reversal,down,563.85,sideways,0.0
2025-06-26 12:40:00+05:30,563.85,565.45,563.55,565.1,23117,5minute,0.5483299768156198,unknown,unknown,unknown,,,,,,,1.5199878400973519,,,,,,,sideways,
2025-06-26 12:45:00+05:30,565.1,565.5,564.0,565.5,9536,5minute,-0.5203325784641776,hammer,unknown,hammer,565.1,565.5,564.0,565.5,0.0007073386383730809,2.750000000000213,3.7499062523439046,bullish,decisive,moderate,reversal,up,565.5,sideways,0.0
2025-06-26 12:50:00+05:30,565.5,565.7,564.6,565.2,7073,5minute,-0.6561853520006865,hanging_man,evening_star,evening_star,565.0,565.2,563.45,563.95,0.0018618671868072603,0.6666666666667388,3.666544448519014,bearish,decisive,strong,reversal,down,563.95,sideways,0.0
2025-06-26 12:55:00+05:30,565.0,565.2,563.45,563.95,28983,5minute,1.4421636307063626,unknown,unknown,unknown,,,,,,,1.6666507938020358,,,,,,,sideways,
2025-06-26 13:00:00+05:30,563.75,564.6,563.55,564.1,7680,5minute,-0.5780970266304218,unknown,unknown,unknown,,,,,,,2.999914288163195,,,,,,,sideways,
2025-06-26 13:05:00+05:30,564.45,564.95,564.1,564.45,3104,5minute,-0.905085959556027,doji,evening_doji_star,evening_doji_star,564.45,564.45,563.5,563.75,0.0012416851441242492,0.35714285714283395,85000.00000000227,bearish,indecision,strong,reversal,down,563.75,sideways,0.0
2025-06-26 13:10:00+05:30,564.45,564.45,563.5,563.75,18319,5minute,0.616983786616742,bearish_belt_hold,unknown,bearish_belt_hold,564.45,564.45,563.5,563.75,0.0012416851441242492,0.35714285714283395,1.3571234696646959,bearish,decisive,moderate,reversal,down,563.75,sideways,0.0
2025-06-26 13:15:00+05:30,563.6,564.95,563.6,564.95,5858,5minute,-0.5826134528990095,bullish_belt_hold,unknown,bullish_belt_hold,563.6,564.95,563.6,564.95,0.002389591999292013,0.0,0.9999925926474619,bullish,decisive,moderate,reversal,up,564.95,sideways,0.0
2025-06-26 13:20:00+05:30,564.85,564.95,563.5,564.05,7368,5minute,-0.44416517709470893,unknown,tweezer_top,tweezer_top,564.85,564.95,563.5,564.05,0.001418313979257279,0.8124999999999023,1.812477344033102,bearish,decisive,moderate,reversal,down,563.25,down,-0.1
2025-06-26 13:25:00+05:30,564.05,564.4,563.4,563.8,9542,5minute,-0.19322336910344096,unknown,unknown,unknown,,,,,,,3.9998400063997437,,,,,,,sideways,
2025-06-26 13:30:00+05:30,563.8,564.5,563.3,563.75,36774,5minute,2.367561412940205,doji,three_black_crows,three_black_crows,563.8,564.5,563.3,563.75,8.869179600878851e-05,23.000000000022737,23.995200959830765,bearish,decisive,strong,continuation,down,563.25,down,-0.04
2025-06-26 13:35:00+05:30,563.75,563.9,563.2,563.25,3174,5minute,-0.8740510335357617,unknown,three_black_crows,three_black_crows,563.75,563.9,563.2,563.25,0.000887705281846427,0.3999999999998636,1.3999720005598526,bearish,decisive,strong,continuation,down,563.25,sideways,0.0
2025-06-26 13:40:00+05:30,563.15,563.85,563.15,563.45,29967,5minute,1.417984128620854,bullish_belt_hold,unknown,bullish_belt_hold,563.15,563.85,563.15,563.45,0.0005324341112788503,1.3333333333329545,2.3332555581476826,bullish,decisive,moderate,reversal,up,565.65,up,0.26
2025-06-26 13:45:00+05:30,563.65,564.85,563.45,564.5,16276,5minute,0.1370684406898783,unknown,unknown,unknown,,,,,,,1.6470394465946752,,,,,,,sideways,
2025-06-26 13:50:00+05:30,564.0,565.75,564.0,564.45,15343,5minute,0.10520229615399233,bullish_belt_hold,unknown,bullish_belt_hold,564.0,565.75,564.0,564.45,0.0007972362476748081,2.888888888888496,3.8888024710558056,bullish,decisive,moderate,reversal,up,565.65,up,0.13
2025-06-26 13:55:00+05:30,564.45,565.4,564.0,565.4,10467,5minute,-0.35632018996036496,unknown,unknown,unknown,,,,,,,1.4736686982243112,,,,,,,sideways,
2025-06-26 14:00:00+05:30,565.4,565.45,564.85,565.45,5732,5minute,-0.7842732865829947,hammer,stalled_pattern,stalled_pattern,565.4,565.45,564.85,565.45,8.842514811224371e-05,10.999999999984084,11.997600479888108,bearish,indecision,moderate,reversal,down,564.9,down,0.0
2025-06-26 14:05:00+05:30,565.45,565.45,564.35,564.9,8019,5minute,-0.4672408743533503,bearish_belt_hold,tweezer_top,tweezer_top,565.45,565.45,564.35,564.9,0.0009736236502036966,0.9999999999997933,1.9999636370245748,bearish,decisive,moderate,reversal,down,564.9,sideways,0.0
2025-06-26 14:10:00+05:30,564.65,566.0,564.5,565.65,22772,5minute,0.8811871586402668,unknown,unknown,unknown,,,,,,,1.4999850001499984,,,,,,,sideways,
2025-06-26 14:15:00+05:30,566.05,566.5,565.1,565.1,16173,5minute,0.1510583098038543,unknown,dark_cloud_cover,dark_cloud_cover,566.05,566.5,565.1,565.1,0.0016811183861262285,0.47368421052639764,1.4736686982243112,bearish,decisive,moderate,reversal,down,564.2,down,-0.16
2025-06-26 14:20:00+05:30,565.1,565.75,565.1,565.1,6923,5minute,-0.7026698917815143,doji,unknown,doji,565.1,565.75,565.1,565.1,0.0,0.0,64999.99999999772,neutral,indecision,,reversal,trend,564.2,down,-0.16
2025-06-26 14:25:00+05:30,565.3,565.3,564.1,564.2,42427,5minute,2.1276706787528727,bearish_belt_hold,unknown,bearish_belt_hold,565.3,565.3,564.1,564.2,0.0019496632399856593,0.0909090909091191,1.090899173643904,bearish,decisive,moderate,reversal,down,564.2,sideways,0.0
2025-06-26 14:30:00+05:30,564.4,566.0,564.4,565.6,18279,5minute,0.08423366906485791,bullish_belt_hold,unknown,bullish_belt_hold,564.4,566.0,564.4,565.6,0.002121640735502202,0.33333333333330173,1.3333222223147825,bullish,decisive,moderate,reversal,up,565.6,sideways,0.0
2025-06-26 14:35:00+05:30,565.6,565.75,565.0,565.4,7437,5minute,-0.8059414881833887,unknown,evening_star,evening_star,565.4,565.4,564.1,564.5,0.001594331266607577,0.44444444444443043,3.7498125093736787,bearish,decisive,strong,reversal,down,563.45,down,-0.09
2025-06-26 14:40:00+05:30,565.4,565.4,564.1,564.5,21170,5minute,0.48157005409633613,bearish_belt_hold,unknown,bearish_belt_hold,565.4,565.4,564.1,564.5,0.001594331266607577,0.44444444444443043,1.444428395240039,bearish,decisive,moderate,reversal,down,563.45,down,-0.09
2025-06-26 14:45:00+05:30,564.5,564.95,563.95,563.95,13729,5minute,-0.30084120355163585,unknown,three_black_crows,three_black_crows,564.5,564.95,563.95,563.95,0.0009752637645180503,0.8181818181819686,1.81814876093177,bearish,decisive,strong,continuation,down,563.45,down,0.0
2025-06-26 14:50:00+05:30,563.95,564.3,563.05,563.45,26540,5minute,1.0239976621261115,unknown,three_black_crows,three_black_crows,563.95,564.3,563.05,563.45,0.0008873901854645487,1.5,2.49995000099998,bearish,decisive,strong,continuation,down,563.45,sideways,0.0
2025-06-26 14:55:00+05:30,563.45,566.3,563.1,566.3,60042,5minute,2.6583219797608444,unknown,unknown,unknown,,,,,,,1.122803077883949,,,,,,,sideways,
2025-06-26 15:00:00+05:30,566.15,566.35,563.2,563.45,46897,5minute,1.49079750542979,bearish_belt_hold,unknown,bearish_belt_hold,566.15,566.35,563.2,563.45,0.004791907001508442,0.16666666666668772,1.166662345695037,bearish,decisive,moderate,reversal,down,563.45,sideways,0.0
2025-06-26 15:05:00+05:30,563.45,564.0,563.25,563.6,17941,5minute,-0.2724586710580439,unknown,unknown,unknown,,,,,,,4.999666688888165,,,,,,,sideways,
2025-06-26 15:10:00+05:30,563.55,564.35,563.2,564.0,26018,5minute,0.13520965639812313,unknown,unknown,unknown,,,,,,,2.5554987666937645,,,,,,,sideways,
2025-06-26 15:15:00+05:30,564.0,565.4,563.75,563.9,103768,5minute,2.8211362447287236,doji,unknown,doji,564.0,565.4,563.75,563.9,0.00017733640716443118,15.499999999996021,16.498350164979524,neutral,indecision,,reversal,trend,563.9,sideways,0.0
2025-06-26 15:20:00+05:30,563.95,565.0,563.0,564.9,50469,5minute,0.6757715323054486,unknown,unknown,unknown,,,,,,,2.1052409974633357,,,,,,,sideways,
2025-06-26 15:25:00+05:30,564.95,566.0,564.2,564.2,48418,5minute,0.5130422161579684,unknown,unknown,unknown,,,,,,,2.3999680004266004,,,,,,,sideways,
2025-06-27 09:15:00+05:30,567.0,569.0,564.35,565.0,115054,5minute,2.2303167660253584,unknown,unknown,unknown,,,,,,,2.3249883750581133,,,,,,,sideways,
2025-06-27 09:20:00+05:30,564.7,565.8,562.55,564.75,51037,5minute,0.2367152960303208,doji,morning_doji_star,morning_doji_star,564.55,568.5,564.55,566.9,0.004145351913917839,0.6808510638297903,64.9870025995392,bullish,indecision,strong,reversal,up,569.05,up,0.34
2025-06-27 09:25:00+05:30,564.55,568.5,564.55,566.9,38482,5minute,-0.19857570378812198,bullish_belt_hold,unknown,bullish_belt_hold,564.55,568.5,564.55,566.9,0.004145351913917839,0.6808510638297903,1.6808439113025082,bullish,decisive,moderate,reversal,up,569.05,up,0.34
2025-06-27 09:30:00+05:30,566.9,567.95,565.15,567.1,25215,5minute,-0.6840594283169114,doji,unknown,doji,566.9,567.95,565.15,567.1,0.0003526714865103958,12.999999999997158,13.999300034995407,neutral,indecision,,reversal,trend,569.05,up,0.34
2025-06-27 09:35:00+05:30,566.75,569.9,566.75,569.05,29786,5minute,-0.562679646286272,bullish_belt_hold,unknown,bullish_belt_hold,566.75,569.9,566.75,569.05,0.004041824092786143,0.36956521739132153,1.369559262785831,bullish,decisive,moderate,reversal,up,569.05,sideways,0.0
2025-06-27 09:40:00+05:30,569.05,571.0,567.5,568.05,59494,5minute,0.3340102797965545,unknown,unknown,unknown,,,,,,,3.4999650003499965,,,,,,,sideways,
2025-06-27 09:45:00+05:30,567.5,569.75,566.5,568.25,29843,5minute,-0.7157289491449034,unknown,morning_star,morning_star,568.05,569.0,567.5,569.0,0.0016695957820738936,0.578947368420977,4.3332755563259155,bullish,decisive,strong,reversal,up,569.0,sideways,0.0
2025-06-27 09:50:00+05:30,568.05,569.0,567.5,569.0,18756,5minute,-0.9674021460799972,unknown,unknown,unknown,,,,,,,1.578930748097313,,,,,,,sideways,
2025-06-27 09:55:00+05:30,569.0,569.0,566.1,566.55,19040,5minute,-0.8622963757906688,bearish_belt_hold,tweezer_top,tweezer_top,569.0,569.0,566.1,566.55,0.004324419733474619,0.18367346938772386,1.1836686380871602,bearish,decisive,moderate,reversal,down,566.55,sideways,0.0
2025-06-27 10:00:00+05:30,566.55,569.35,566.15,568.45,21846,5minute,-0.7856594232742083,unknown,unknown,unknown,,,,,,,1.6842016620964586,,,,,,,sideways,
2025-06-27 10:05:00+05:30,569.0,569.0,567.2,567.5,11851,5minute,-1.0514091354047477,bearish_belt_hold,unknown,bearish_belt_hold,569.0,569.0,567.2,567.5,0.0026431718061674008,0.19999999999996967,1.1999920000533026,bearish,decisive,moderate,reversal,down,566.9,down,0.0
2025-06-27 10:10:00+05:30,567.5,567.5,566.5,566.9,17742,5minute,-0.7744286321060384,bearish_belt_hold,unknown,bearish_belt_hold,567.5,567.5,566.5,566.9,0.0010583877227024567,0.6666666666666035,1.6666388893517812,bearish,decisive,moderate,reversal,down,566.9,sideways,0.0
2025-06-27 10:15:00+05:30,567.0,568.25,566.7,567.75,8501,5minute,-0.9766602708658314,unknown,unknown,unknown,,,,,,,2.066639111478453,,,,,,,sideways,
2025-06-27 10:20:00+05:30,568.1,568.35,567.35,568.25,6508,5minute,-0.9156274787515781,hammer,unknown,hammer,568.1,568.35,567.35,568.25,0.0002639683238011038,5.666666666667677,6.666222251850886,bullish,decisive,moderate,reversal,up,568.25,sideways,0.0
2025-06-27 10:25:00+05:30,568.25,568.25,567.05,567.8,9058,5minute,-0.9918156351125664,bearish_belt_hold,bearish_engulfing,bearish_engulfing,568.25,568.25,567.05,567.8,0.0007925325818951136,1.6666666666664982,2.666607408724082,bearish,decisive,strong,reversal,down,566.1,down,-0.07
2025-06-27 10:30:00+05:30,567.8,568.15,566.5,566.5,10994,5minute,-0.7648327575228041,unknown,unknown,unknown,,,,,,,1.2692210059922884,,,,,,,sideways,
2025-06-27 10:35:00+05:30,566.5,566.85,566.05,566.1,10793,5minute,-0.6667544603053377,unknown,three_black_crows,three_black_crows,566.5,566.85,566.05,566.1,0.0007065889418830194,1.0000000000002842,1.999950001250253,bearish,decisive,strong,continuation,down,566.1,sideways,0.0
2025-06-27 10:40:00+05:30,566.55,566.6,565.1,566.25,7800,5minute,-0.7785231585085763,hanging_man,morning_star,morning_star,566.25,566.65,566.0,566.5,0.000441306266548985,1.599999999999909,4.999833338889461,bullish,decisive,strong,reversal,up,566.5,sideways,0.0
2025-06-27 10:45:00+05:30,566.25,566.65,566.0,566.5,7416,5minute,-0.696130350993307,unknown,unknown,unknown,,,,,,,2.5998960041597425,,,,,,,sideways,
2025-06-27 10:50:00+05:30,566.5,567.0,565.6,565.6,6244,5minute,-1.003936032100895,unknown,bearish_engulfing,bearish_engulfing,566.5,567.0,565.6,565.6,0.001591230551626551,0.5555555555555696,1.555538271796994,bearish,decisive,strong,reversal,down,562.9,down,-0.41
2025-06-27 10:55:00+05:30,565.6,565.95,564.2,564.55,22525,5minute,1.6499369503966577,unknown,unknown,unknown,,,,,,,1.6666507938018553,,,,,,,sideways,
2025-06-27 11:00:00+05:30,564.45,564.5,562.55,563.05,23508,5minute,1.6250831854543888,bearish_belt_hold,unknown,bearish_belt_hold,564.45,564.5,562.55,563.05,0.002486457685818473,0.39285714285708484,1.3928471939485565,bearish,decisive,moderate,reversal,down,563.05,sideways,0.0
2025-06-27 11:05:00+05:30,563.05,564.0,563.0,563.25,19168,5minute,0.9426684559929223,inverted_hammer,unknown,inverted_hammer,563.05,564.0,563.0,563.25,0.00035508211273865153,3.999999999998863,4.999750012498238,bullish,decisive,weak,reversal,up,563.6,up,0.0
2025-06-27 11:10:00+05:30,563.25,563.75,563.0,563.6,5136,5minute,-1.0981121680521908,unknown,unknown,unknown,,,,,,,2.142795920116429,,,,,,,sideways,
2025-06-27 11:15:00+05:30,563.5,563.5,562.85,563.0,11153,5minute,-0.11976170237111194,bearish_belt_hold,bearish_engulfing,bearish_engulfing,563.5,563.5,562.85,563.0,0.0008880994671403197,0.2999999999999545,1.2999740005199443,bearish,decisive,strong,reversal,down,562.9,down,-0.02
2025-06-27 11:20:00+05:30,562.95,563.55,562.55,563.0,15178,5minute,0.5722165682624618,doji,unknown,doji,562.95,563.55,562.55,563.0,8.88099467139512e-05,19.00000000001819,19.996000799858212,neutral,indecision,,reversal,trend,565.2,up,0.41
2025-06-27 11:25:00+05:30,563.0,563.6,562.75,562.9,7716,5minute,-0.6470127342136925,unknown,bearish_engulfing,bearish_engulfing,563.0,563.6,562.75,562.9,0.00017765144785934046,7.499999999998295,8.499150084989797,bearish,decisive,strong,reversal,down,562.9,sideways,0.0
2025-06-27 11:30:00+05:30,562.9,563.55,562.75,563.2,16458,5minute,0.6790007819806256,unknown,tweezer_bottom,tweezer_bottom,562.9,563.55,562.75,563.2,0.0005326704545455756,1.6666666666659087,2.666577780739884,bullish,decisive,moderate,reversal,up,566.0,up,0.45
2025-06-27 11:35:00+05:30,563.2,563.7,563.0,563.45,11516,5minute,-0.17247773549599033,unknown,unknown,unknown,,,,,,,2.7998880044800027,,,,,,,sideways,
2025-06-27 11:40:00+05:30,563.15,565.5,563.1,565.2,22292,5minute,1.3814871057531062,bullish_belt_hold,unknown,bullish_belt_hold,563.15,565.5,563.1,565.2,0.0036270346779902125,0.1707317073170231,1.1707259964585037,bullish,decisive,moderate,reversal,up,566.0,up,0.06
2025-06-27 11:45:00+05:30,565.2,566.25,564.75,565.65,21767,5minute,1.1232309334083974,unknown,unknown,unknown,,,,,,,3.3332592609058183,,,,,,,sideways,
2025-06-27 11:50:00+05:30,565.65,567.7,565.2,566.0,17765,5minute,0.44228776953647375,unknown,three_white_soldiers,three_white_soldiers,565.65,567.7,565.2,566.0,0.0006183745583039271,6.142857142856679,7.142653067054763,bullish,decisive,strong,continuation,up,566.0,sideways,0.0
2025-06-27 11:55:00+05:30,566.0,566.7,565.65,565.95,10055,5minute,-0.7772447578709065,doji,evening_doji_star,evening_doji_star,565.65,566.0,565.55,565.55,0.00017681902572720847,3.4999999999994316,20.99580083985249,bearish,indecision,strong,reversal,down,565.55,sideways,0.0
2025-06-27 12:00:00+05:30,565.65,566.0,565.55,565.55,6137,5minute,-1.3851721956150311,shooting_star,unknown,shooting_star,565.65,566.0,565.55,565.55,0.00017681902572720847,3.4999999999994316,4.499550044994932,bearish,decisive,moderate,reversal,down,565.55,sideways,0.0
2025-06-27 12:05:00+05:30,565.55,566.0,564.9,565.7,8268,5minute,-0.9161458716231589,unknown,unknown,unknown,,,,,,,7.332844477030569,,,,,,,sideways,
2025-06-27 12:10:00+05:30,565.7,565.9,565.05,565.5,3652,5minute,-1.442335478905436,hanging_man,evening_star,evening_star,565.5,566.0,565.35,565.4,0.00017686593562083966,5.499999999998295,4.249787510623616,bearish,decisive,strong,reversal,down,563.6,down,-0.25
